Filename,Prediction,Actual,Predicted
real/a00_163806329cc6f745-013-00.png,0.0,0,0
real/a00_163806329cc6f745-030-00.png,0.0,0,0
real/a00_163806329cc6f745-033-00.png,0.0,0,0
real/a00_16ceae2fc6129260-029-00.png,0.0,0,0
real/a00_17fbb65cf7c3b723-032-00.png,0.0,0,0
real/a00_1828c2a912800a38-004-00.png,0.0,0,0
real/a00_1828c2a912800a38-014-00.png,0.0,0,0
real/a00_1828c2a912800a38-045-00.png,0.0,0,0
real/a00_18915b5586123f73-020-00.png,0.0,0,0
real/a00_19276d8903f379b0-006-00.png,5.9604645e-07,0,0
real/a00_19276d8903f379b0-036-00.png,0.0,0,0
real/a00_1929822016fd1fc1-014-00.png,3.5762787e-07,0,0
real/a00_1929822016fd1fc1-023-00.png,9.536743e-07,0,0
real/a00_193c81efb168c50f-015-00.png,6.4373016e-06,0,0
real/a00_197dca103569ab07-017-00.png,0.0,0,0
real/a00_197dca103569ab07-032-00.png,0.0,0,0
real/a00_19c9bd032608d3ee-003-00.png,0.0,0,0
real/a00_1a81b12442a68f4c-020-00.png,0.0,0,0
real/a00_1a81b12442a68f4c-034-00.png,1.1920929e-07,0,0
real/a00_1a81b12442a68f4c-037-00.png,0.0,0,0
real/a00_1a91d7bed146f82e-006-00.png,2.861023e-06,0,0
real/a00_1b82906e02e911b2-034-00.png,0.0,0,0
real/a00_1b9432c998b08d43-000-00.png,0.0,0,0
real/a00_1b94338c6c8fb4cd-034-00.png,0.0,0,0
real/a00_1b94338c6c8fb4cd-036-00.png,0.0,0,0
real/a00_1be08105f6b98a8d-006-00.png,0.0,0,0
real/a00_1c126a01b9bb8a77-031-00.png,6.0796738e-06,0,0
real/a00_1cd55fc4af0efade-016-00.png,2.3841858e-07,0,0
real/a00_1cd55fc4af0efade-032-00.png,5.2452087e-06,0,0
real/a00_1daa0b07b90c3929-036-00.png,0.0,0,0
real/a00_1daa0b07b90c3929-040-00.png,0.0,0,0
real/a00_1eaa55a4e6f9d763-027-00.png,0.0,0,0
real/a00_1eaa55a4e6f9d763-045-00.png,0.000677228,0,0
real/a00_1fe8249533462655-006-00.png,0.0,0,0
real/a00_1fe8249533462655-008-01.png,0.0,0,0
real/a00_1fe8249533462655-030-00.png,0.0,0,0
real/a00_1fe8249533462655-031-00.png,1.1920929e-07,0,0
real/a00_20eb755b68cb9ece-006-00.png,0.00011301041,0,0
real/a00_20eb755b68cb9ece-045-00.png,5.9604645e-07,0,0
real/a00_212c610354b976fe-010-00.png,0.0,0,0
real/a00_21f2e0a5f85e7083-028-00.png,0.0,0,0
real/a00_22ee519b875365d5-017-00.png,0.00024276972,0,0
real/a00_22ee519b875365d5-033-00.png,0.0005313754,0,0
real/a00_23c9f93214381f06-015-00.png,0.0,0,0
real/a00_23c9f93214381f06-038-00.png,0.0,0,0
real/a00_23c9f93214381f06-046-00.png,0.0,0,0
real/a00_240d6e492a205984-003-00.png,0.0,0,0
real/a00_240d6e492a205984-010-00.png,0.0,0,0
real/a00_240d6e492a205984-015-00.png,3.528595e-05,0,0
real/a00_240d6e492a205984-043-00.png,0.0,0,0
real/a00_2479d6c1cbba083b-029-00.png,0.0,0,0
real/a00_249b650a365cec31-012-00.png,0.0,0,0
real/a00_249b650a365cec31-016-00.png,0.0,0,0
real/a00_24b925e805b59348-016-00.png,0.0,0,0
real/a00_25d0622924a3e57d-017-00.png,0.0,0,0
real/a00_25d0622924a3e57d-019-00.png,2.503395e-06,0,0
real/a00_26362b65b640e2c7-033-00.png,2.3841858e-07,0,0
real/a00_26362b65b640e2c7-036-00.png,0.0,0,0
real/a00_2644f3c8d89fc12a-018-00.png,0.0,0,0
real/a00_267a535cfb3dd0fc-011-00.png,2.3841858e-07,0,0
real/a00_267a535cfb3dd0fc-013-00.png,0.0,0,0
real/a00_26bf8bc51ffa4ef3-016-00.png,0.00024992228,0,0
real/a00_26e40c6c3cc15101-040-00.png,6.4373016e-06,0,0
real/a00_27283e78c427830b-022-00.png,0.00030004978,0,0
real/a00_27283e78c427830b-043-00.png,2.3841858e-07,0,0
real/a00_27f0652c67d1b5bd-000-00.png,1.1920929e-06,0,0
real/a00_27f0652c67d1b5bd-020-00.png,1.1920929e-07,0,0
real/a00_27f0652c67d1b5bd-022-00.png,2.503395e-06,0,0
real/a00_282e942de30d1b0d-018-00.png,1.5497208e-06,0,0
real/a00_28689b9b36159b06-012-00.png,0.0,0,0
real/a00_28689b9b36159b06-033-00.png,0.0,0,0
real/a00_28689b9b36159b06-040-00.png,0.0,0,0
real/a00_28bbed5a8bb0e60d-007-00.png,0.0,0,0
real/a00_28e92841934687b2-014-00.png,0.0,0,0
real/a00_28e92841934687b2-023-00.png,0.0,0,0
real/a00_294734282f7d77f7-038-00.png,0.0,0,0
real/a00_2a036aa20988ea87-008-00.png,0.0,0,0
real/a00_2a036aa20988ea87-020-00.png,0.0,0,0
real/a00_2af4a4fe8ef72cec-036-00.png,9.775162e-06,0,0
real/a00_2af4a4fe8ef72cec-042-00.png,0.0,0,0
real/a00_2b17b56c6478b7ad-023-00.png,0.0,0,0
real/a00_2d1e026313731100-045-00.png,0.0,0,0
real/a00_2d640393d45c63c7-011-00.png,0.0,0,0
real/a00_2d640393d45c63c7-024-00.png,0.0,0,0
real/a00_2d6c4270e361945c-025-00.png,0.0,0,0
real/a00_2dca441c7ca3490f-007-00.png,1.66893e-05,0,0
real/a00_2dca441c7ca3490f-011-00.png,8.583069e-06,0,0
real/a00_2dca441c7ca3490f-029-00.png,8.225441e-06,0,0
real/a00_2dca441c7ca3490f-043-00.png,3.33786e-06,0,0
real/a00_2e1eba3f3742fb90-013-00.png,0.0,0,0
real/a00_2e3e094c0a29054f-010-00.png,0.0,0,0
real/a00_2e3e094c0a29054f-036-00.png,0.0,0,0
real/a00_2f09779a3ab7ffa9-010-00.png,0.00020951033,0,0
real/a00_2faf884774aa0e6f-001-00.png,0.0,0,0
real/a00_2faf884774aa0e6f-045-00.png,0.0,0,0
real/a00_30b632439d751e12-047-00.png,0.0,0,0
real/a00_32669ac5d38eeb22-012-00.png,2.2649765e-05,0,0
real/a00_326b8d65f8678680-019-00.png,8.702278e-06,0,0
real/a00_326b8d65f8678680-029-00.png,8.9645386e-05,0,0
real/a00_32dcbc1f345c22dc-009-00.png,0.0,0,0
real/a00_32dcbc1f345c22dc-010-00.png,0.0,0,0
real/a00_343e6d6d8fd3dfe4-007-00.png,0.0,0,0
real/a00_343e6d6d8fd3dfe4-012-00.png,0.0,0,0
real/a00_3500c69ed8665eea-001-00.png,0.0,0,0
real/a00_3500c69ed8665eea-014-00.png,0.0,0,0
real/a00_3500c69ed8665eea-042-00.png,0.0,0,0
real/a00_354d1dea1542933c-000-00.png,0.0,0,0
real/a00_3576c2360cc48a45-018-00.png,0.0,0,0
real/a00_36f38e35c9a6ce9b-010-00.png,0.0,0,0
real/a00_36f38e35c9a6ce9b-044-00.png,1.1920929e-06,0,0
real/a00_378220f160cdd9d1-012-00.png,0.0,0,0
real/a00_378220f160cdd9d1-018-00.png,0.0,0,0
real/a00_378220f160cdd9d1-045-00.png,7.6532364e-05,0,0
real/a00_3838c22aba701c49-000-00.png,1.1920929e-07,0,0
real/a00_3838c22aba701c49-014-00.png,0.0,0,0
real/a00_3838c22aba701c49-035-00.png,0.0,0,0
real/a00_3a18bac3899de16a-002-00.png,0.00083732605,0,0
real/a00_3a86bb0576404cea-003-01.png,0.97915787,0,1
real/a00_3abdaff47f251f59-020-00.png,0.0,0,0
real/a00_3e1bb8205e151771-000-00.png,0.0,0,0
real/a00_3e44abb7ad0e5225-008-00.png,0.0,0,0
real/a00_3e44abb7ad0e5225-015-00.png,0.0,0,0
real/a00_3e44abb7ad0e5225-018-00.png,0.0,0,0
real/a00_3f01968c24820035-021-00.png,1.4305115e-06,0,0
real/a00_3f01968c24820035-026-00.png,3.5762787e-07,0,0
real/a00_3f01968c24820035-028-00.png,0.0,0,0
real/a00_3f01968c24820035-040-00.png,7.1525574e-07,0,0
real/a00_3f43f5aa2c76fe0a-031-00.png,0.0,0,0
real/a00_3f43f5aa2c76fe0a-032-00.png,0.0,0,0
real/a00_3f43f5aa2c76fe0a-042-00.png,0.0,0,0
real/a00_3f70b0e58cfd827d-027-00.png,0.0,0,0
real/a00_3f77b9e9798ef74c-012-00.png,0.0,0,0
real/a00_3f77b9e9798ef74c-019-00.png,0.0,0,0
real/a00_4078ff3ebd237d30-037-00.png,1.1920929e-07,0,0
real/a00_409fa65e228649b8-039-00.png,4.887581e-06,0,0
real/a00_42314ebd1e907592-000-00.png,1.1920929e-07,0,0
real/a00_43547f82896f6470-001-00.png,0.0,0,0
real/a00_43547f82896f6470-011-00.png,1.1920929e-07,0,0
real/a00_440844665fa7f3fa-010-00.png,9.202957e-05,0,0
real/a00_450eee730affc713-006-00.png,0.0,0,0
real/a00_450eee730affc713-025-00.png,0.0,0,0
real/a00_45ea9e9e94a6b113-022-00.png,0.0,0,0
real/a00_45f47ec0fcf7ad10-028-00.png,4.529953e-06,0,0
real/a00_45f47ec0fcf7ad10-037-01.png,5.9843063e-05,0,0
real/a00_461b7954851b1dbf-024-00.png,0.0,0,0
real/a00_461b7954851b1dbf-039-00.png,0.0,0,0
real/a00_466ddcd7a423b726-010-00.png,0.0,0,0
real/a00_466ddcd7a423b726-011-00.png,0.00011539459,0,0
real/a00_466ddcd7a423b726-021-00.png,0.0,0,0
real/a00_46f4e08ccbf1b935-000-00.png,0.0,0,0
real/a00_46f4e08ccbf1b935-020-00.png,0.0,0,0
real/a00_46f4e08ccbf1b935-024-00.png,0.0,0,0
real/a00_4727b6372a546321-016-00.png,1.0728836e-06,0,0
real/a00_47a327e24881c1b5-048-00.png,0.0,0,0
real/a00_487b6f0c24c63cc0-000-00.png,1.1920929e-07,0,0
real/a00_487b6f0c24c63cc0-020-00.png,0.0,0,0
real/a00_48c71efa61d1f5cd-003-00.png,0.0,0,0
real/a00_48c71efa61d1f5cd-023-00.png,0.0,0,0
real/a00_4af639cad90448df-031-00.png,0.0,0,0
real/a00_4af639cad90448df-039-00.png,0.0,0,0
real/a00_4b5d128c68cfa6f5-037-00.png,5.9604645e-07,0,0
real/a00_4bdfd70c833110bd-017-00.png,0.0,0,0
real/a00_4bdfd70c833110bd-032-00.png,0.0,0,0
real/a00_4bdfd70c833110bd-046-00.png,0.0,0,0
real/a00_4cb8e86aa535a75a-002-00.png,6.771088e-05,0,0
real/a00_4cb8e86aa535a75a-049-00.png,6.484985e-05,0,0
real/a00_4d63aa9cbc3fac2e-012-00.png,0.0,0,0
real/a00_4dcca3777317774a-005-00.png,7.6293945e-06,0,0
real/a00_4dcca3777317774a-031-00.png,4.7683716e-07,0,0
real/a00_4e100fc51a3f3586-012-00.png,0.0,0,0
real/a00_4e51d1ff9942edf5-002-00.png,0.0,0,0
real/a00_4e51d1ff9942edf5-020-00.png,3.5762787e-06,0,0
real/a00_4e51d1ff9942edf5-036-00.png,1.1920929e-06,0,0
real/a00_4e8dd1d96834b094-044-00.png,0.0,0,0
real/a00_4f0ac8fabbd775c4-028-00.png,0.0,0,0
real/a00_4f0ac8fabbd775c4-031-00.png,0.0,0,0
real/a00_4fca4818ceabe4f3-006-00.png,1.7881393e-06,0,0
real/a00_4fca4818ceabe4f3-009-00.png,1.4066696e-05,0,0
real/a00_4fca4818ceabe4f3-017-00.png,0.0,0,0
real/a00_502a08c3fab41467-037-00.png,0.0,0,0
real/a00_50ed9a5a428a3651-014-00.png,0.0,0,0
real/a00_525c0604b3a1b291-022-00.png,5.4240227e-05,0,0
real/a00_545736be7c07e6c1-037-00.png,2.3841858e-07,0,0
real/a00_545736be7c07e6c1-038-00.png,2.3841858e-05,0,0
real/a00_5491f82ee5516e59-019-00.png,0.004453182,0,0
real/a00_5491f82ee5516e59-033-00.png,0.0036497116,0,0
real/a00_5491f82ee5516e59-035-00.png,0.012770474,0,0
real/a00_5503b5befd7af17b-000-00.png,1.3113022e-06,0,0
real/a00_55c1d3734d8306a1-005-00.png,0.0,0,0
real/a00_55c1d3734d8306a1-007-00.png,0.0,0,0
real/a00_55c1d3734d8306a1-039-00.png,0.0,0,0
real/a00_55c3d55255a66825-015-00.png,0.0,0,0
real/a00_55efc510ccb6b565-005-00.png,0.0,0,0
real/a00_568c72eae03958dc-016-00.png,0.0,0,0
real/a00_568c72eae03958dc-038-00.png,0.0,0,0
real/a00_56e06833fa5fa83f-002-00.png,3.4689903e-05,0,0
real/a00_56e06833fa5fa83f-032-00.png,0.0,0,0
real/a00_581cd8ad78ed73eb-026-00.png,0.0,0,0
real/a00_581cd8ad78ed73eb-038-00.png,0.0,0,0
real/a00_581cd8ad78ed73eb-041-00.png,0.0,0,0
real/a00_594e24957ff83d8d-026-00.png,2.1219254e-05,0,0
real/a00_596b8358e59001e2-030-00.png,0.0,0,0
real/a00_596b8358e59001e2-042-00.png,0.0,0,0
real/a00_5b5ce25b73ebd5a1-044-00.png,0.0,0,0
real/a00_5bcfa28fc6dd7656-002-00.png,0.0,0,0
real/a00_5bcfa28fc6dd7656-026-00.png,0.0,0,0
real/a00_5bcfa28fc6dd7656-041-00.png,0.0,0,0
real/a00_5bcfa28fc6dd7656-045-00.png,0.0,0,0
real/a00_5c8b82d8f69522f2-000-00.png,0.0010427237,0,0
real/a00_5c8b82d8f69522f2-028-00.png,0.0020548701,0,0
real/a00_5d38bcd3d823b9ab-010-00.png,0.0,0,0
real/a00_5df192e44c8d067c-000-00.png,0.0,0,0
real/a00_5df192e44c8d067c-010-00.png,2.18153e-05,0,0
real/a00_5e34b3a9359e8bea-038-00.png,0.0,0,0
real/a00_5f0a402dbf0ced91-012-00.png,5.9604645e-07,0,0
real/a00_5f0a402dbf0ced91-015-00.png,0.0,0,0
real/a00_5f0a402dbf0ced91-017-00.png,0.0,0,0
real/a00_5f0a402dbf0ced91-046-00.png,0.0,0,0
real/a00_5fc20fab79136a9c-026-00.png,0.0,0,0
real/a00_5fc20fab79136a9c-036-00.png,0.0,0,0
real/a00_5fc20fab79136a9c-045-00.png,0.0,0,0
real/a00_601909ccbcfe8f72-015-00.png,8.34465e-07,0,0
real/a00_601909ccbcfe8f72-027-00.png,0.0,0,0
real/a00_601909ccbcfe8f72-029-00.png,0.0,0,0
real/a00_606e229bf8ff7650-016-00.png,0.0,0,0
real/a00_606e229bf8ff7650-041-00.png,2.7537346e-05,0,0
real/a00_610e93c767dbfdd8-010-00.png,0.0,0,0
real/a00_610e93c767dbfdd8-013-00.png,0.0,0,0
real/a00_6284353fbe53625c-000-00.png,0.0,0,0
real/a00_6284353fbe53625c-014-00.png,0.0,0,0
real/a00_6284353fbe53625c-041-00.png,0.0,0,0
real/a00_629c5407f52bba27-002-00.png,0.0,0,0
real/a00_629c5407f52bba27-004-00.png,7.1525574e-07,0,0
real/a00_629c5407f52bba27-005-01.png,0.0,0,0
real/a00_629c5407f52bba27-014-01.png,0.0,0,0
real/a00_62e1ecf89033ad6e-006-00.png,0.0,0,0
real/a00_62e1ecf89033ad6e-021-00.png,0.0,0,0
real/a00_63519a50919d6d68-003-00.png,0.0,0,0
real/a00_63519a50919d6d68-043-00.png,0.0,0,0
real/a00_64eeba9abf4806c8-004-00.png,0.0,0,0
real/a00_64eeba9abf4806c8-007-01.png,2.3841858e-07,0,0
real/a00_64eeba9abf4806c8-015-01.png,2.3841858e-07,0,0
real/a00_6517c9757d8ac03b-001-00.png,1.66893e-06,0,0
real/a00_6517c9757d8ac03b-016-00.png,7.1525574e-07,0,0
real/a00_6517c9757d8ac03b-041-00.png,0.0,0,0
real/a00_65235ac264127cbc-029-00.png,6.0796738e-06,0,0
real/a00_65235ac264127cbc-038-00.png,2.3841858e-05,0,0
real/a00_65235ac264127cbc-040-00.png,5.00679e-06,0,0
real/a00_66d16e6fa6d2d920-044-00.png,0.0,0,0
real/a00_6731784a7afd2d0c-020-00.png,0.0,0,0
real/a00_67cd76bd523c1914-010-00.png,0.0,0,0
real/a00_6800f522b2bb2055-030-00.png,5.9604645e-07,0,0
real/a00_6800f522b2bb2055-039-00.png,0.0,0,0
real/a00_6800f522b2bb2055-047-00.png,0.0,0,0
real/a00_68aa044a8b683bfa-010-00.png,0.0,0,0
real/a00_68aa044a8b683bfa-019-00.png,0.0,0,0
real/a00_68ae1291eb7dd173-000-00.png,0.0,0,0
real/a00_68ae1291eb7dd173-004-00.png,0.0,0,0
real/a00_68ae1291eb7dd173-018-00.png,0.0,0,0
real/a00_69a6a85e2f83618b-032-00.png,0.0,0,0
real/a00_69a6a85e2f83618b-040-00.png,0.0,0,0
real/a00_6a1f7a7095574091-007-00.png,4.7683716e-07,0,0
real/a00_6a1f7a7095574091-034-00.png,2.670288e-05,0,0
real/a00_6acdd69301533376-044-00.png,0.0,0,0
real/a00_6af6ac39df06b7ed-035-00.png,0.0,0,0
real/a00_6b1eb020a1f0fcd5-031-00.png,0.0,0,0
real/a00_6b1eb020a1f0fcd5-041-00.png,0.0,0,0
real/a00_6b9fac17b3fa3f2e-004-00.png,0.0,0,0
real/a00_6b9fac17b3fa3f2e-014-00.png,0.0,0,0
real/a00_6b9fac17b3fa3f2e-016-00.png,0.0,0,0
real/a00_6b9fac17b3fa3f2e-039-00.png,0.0,0,0
real/a00_6b9fac17b3fa3f2e-046-00.png,0.0,0,0
real/a00_6c228a471c167c44-001-00.png,0.0,0,0
real/a00_6cfabf15b917491e-012-00.png,0.0,0,0
real/a00_6cfabf15b917491e-017-00.png,0.0,0,0
real/a00_6d3ba69b985f504a-042-00.png,0.0,0,0
real/a00_6d96e40994ade382-025-00.png,0.0,0,0
real/a00_6df22bd30815a3da-001-00.png,0.00013899803,0,0
real/a00_6df22bd30815a3da-005-00.png,3.385544e-05,0,0
real/a00_6df22bd30815a3da-011-00.png,0.00013685226,0,0
real/a00_6df22bd30815a3da-034-00.png,0.00036752224,0,0
real/a00_6df22bd30815a3da-036-00.png,0.0008431673,0,0
real/a00_6df22bd30815a3da-041-00.png,0.0022302866,0,0
real/a00_6e97906fd4b4b58c-021-00.png,0.0,0,0
real/a00_6ea7b94330caff68-002-00.png,0.0,0,0
real/a00_6ea7b94330caff68-029-00.png,0.0,0,0
real/a00_6f2dbbfa69ef1ee8-000-00.png,0.0,0,0
real/a00_6f2dbbfa69ef1ee8-022-00.png,0.0,0,0
real/a00_6f2dbbfa69ef1ee8-025-00.png,0.0,0,0
real/a00_6f3e43e28caa3292-033-00.png,0.0,0,0
real/a00_6f3e43e28caa3292-037-00.png,1.1920929e-06,0,0
real/a00_6f3ea83942f44f99-015-00.png,0.0,0,0
real/a00_6f3ea83942f44f99-037-00.png,0.0,0,0
real/a00_6f3ea83942f44f99-039-00.png,0.0,0,0
real/a00_6f3ea83942f44f99-040-00.png,0.0,0,0
real/a00_7002c4ae24c8c50b-003-00.png,0.0,0,0
real/a00_7002c4ae24c8c50b-026-00.png,0.0,0,0
real/a00_7002c4ae24c8c50b-038-00.png,0.0,0,0
real/a00_70787394b378b8ff-040-00.png,0.0,0,0
real/a00_71140b2c50c2a7e0-003-00.png,0.0,0,0
real/a00_71a9c6f2a9c0c006-007-00.png,0.0,0,0
real/a00_71a9c6f2a9c0c006-020-00.png,0.0,0,0
real/a00_71a9c6f2a9c0c006-029-00.png,0.0,0,0
real/a00_71f2b7b504acb603-001-00.png,0.0,0,0
real/a00_735db08b67ae8308-035-00.png,0.0,0,0
real/a00_737d0a39fa9092d9-015-00.png,0.0,0,0
real/a00_73883ab246c877e7-010-00.png,0.0,0,0
real/a00_73883ab246c877e7-040-00.png,0.0,0,0
real/a00_73d29ce3cfdd5775-003-00.png,0.0,0,0
real/a00_73d29ce3cfdd5775-045-00.png,1.1920929e-07,0,0
real/a00_743e6518bbbb30ba-001-00.png,0.0,0,0
real/a00_743e6518bbbb30ba-032-00.png,0.0,0,0
real/a00_743e6518bbbb30ba-038-00.png,5.9604645e-07,0,0
real/a00_743e6518bbbb30ba-040-00.png,0.0,0,0
real/a00_743e6518bbbb30ba-046-00.png,0.0,0,0
real/a00_74a2bb6698bb8b6e-006-00.png,0.0,0,0
real/a00_74a2bb6698bb8b6e-026-00.png,1.5497208e-06,0,0
real/a00_74a49be210cb16cf-017-00.png,0.0,0,0
real/a00_74ff1c878a3f4e79-021-00.png,5.9604645e-07,0,0
real/a00_75df208133a9ff38-046-00.png,0.0,0,0
real/a00_75e80760f4928a07-004-00.png,1.1920929e-07,0,0
real/a00_75e80760f4928a07-031-00.png,1.4305115e-06,0,0
real/a00_76624b9441a7042d-012-00.png,0.0,0,0
real/a00_7680ec1554885b1b-014-00.png,0.0,0,0
real/a00_7680ec1554885b1b-017-00.png,0.0,0,0
real/a00_76d9f6549b324812-016-00.png,0.0,0,0
real/a00_77174304fe3e32ad-012-00.png,0.0,0,0
real/a00_77174304fe3e32ad-038-00.png,0.0,0,0
real/a00_77a168e4d0f57f6c-006-00.png,3.5762787e-07,0,0
real/a00_77a168e4d0f57f6c-012-00.png,3.5762787e-07,0,0
real/a00_77a168e4d0f57f6c-019-00.png,1.1920929e-07,0,0
real/a00_77a168e4d0f57f6c-028-00.png,1.66893e-06,0,0
real/a00_77a168e4d0f57f6c-044-00.png,5.9604645e-07,0,0
real/a00_7852b7d7667ffd05-017-00.png,3.3020973e-05,0,0
real/a00_7876842206cd931e-023-00.png,0.0,0,0
real/a00_7876842206cd931e-036-00.png,0.0,0,0
real/a00_791167ec46bbde73-034-00.png,0.0,0,0
real/a00_791167ec46bbde73-041-00.png,0.0,0,0
real/a00_7a11eb33f58065c5-003-00.png,0.0,0,0
real/a00_7a11eb33f58065c5-005-00.png,0.0,0,0
real/a00_7a11eb33f58065c5-021-00.png,0.0,0,0
real/a00_7a11eb33f58065c5-045-00.png,0.0,0,0
real/a00_7ab99beda2ba08c4-003-00.png,0.0,0,0
real/a00_7ab99beda2ba08c4-035-00.png,0.0,0,0
real/a00_7abb129c2fc9fd9d-003-00.png,0.0,0,0
real/a00_7abb129c2fc9fd9d-026-00.png,0.0,0,0
real/a00_7abb129c2fc9fd9d-031-00.png,0.0,0,0
real/a00_7abb129c2fc9fd9d-038-00.png,0.0,0,0
real/a00_7b2b5f95f4e82168-035-00.png,0.0,0,0
real/a00_7b2b5f95f4e82168-037-00.png,0.0,0,0
real/a00_7c47046e312f1833-005-00.png,0.0,0,0
real/a00_7c47046e312f1833-025-00.png,3.027916e-05,0,0
real/a00_7c63888bcf3ab132-042-00.png,0.00024658442,0,0
real/a00_7cb11e445384ff89-002-00.png,0.0,0,0
real/a00_7cb11e445384ff89-025-00.png,0.0,0,0
real/a00_7cb11e445384ff89-042-00.png,0.0,0,0
real/a00_7dd56cecc810d83d-030-00.png,0.0,0,0
real/a00_7dd56cecc810d83d-031-00.png,1.1920929e-07,0,0
real/a00_7dea7ab19ff9d89d-039-00.png,1.1920929e-07,0,0
real/a00_7df6f87f7651ee55-038-00.png,9.536743e-07,0,0
real/a00_7e0e70e5bdad5acf-042-00.png,5.9604645e-07,0,0
real/a00_7efd84ed6d1043d6-033-00.png,0.0,0,0
